      132.8198807425    21640.5000000000        4.6558699608
      132.8403153951    21647.5000000000        4.6568698883
      132.8607498478    21660.0996093750        4.6571202278
      132.8811844003    21656.4003906250        4.6569299698
      132.9016190528    21647.9003906250        4.6563901901
      132.9220535052    21638.6992187500        4.6557397842
      132.9424880576    21637.5996093750        4.6555900574
      132.9629226100    21635.8007812500        4.6556301117
      132.9833572624    21637.5000000000        4.6556501389
      133.0037917146    21639.5996093750        4.6557998657
      133.0242262668    21639.8007812500        4.6557497978
      133.0446608190    21639.9003906250        4.6556801796
      133.0650953711    21634.6992187500        4.6554098129
      133.0855299233    21643.4003906250        4.6559801102
      133.1059644753    21641.0000000000        4.6559500694
      133.1263990272    21631.0000000000        4.6551899910
      133.1468335792    21637.5000000000        4.6556200981
      133.1672681311    21636.3007812500        4.6556000710
      133.1877026830    21637.0000000000        4.6556200981
      133.2081373348    21627.4003906250        4.6549601555
      133.2285717867    21657.9003906250        4.6570901871
      133.2490063384    21637.1992187500        4.6556301117
      133.2694408900    21644.0996093750        4.6560702324
      133.2898754416    21632.4003906250        4.6553797722
      133.3103099932    21651.3007812500        4.6563601494
      133.3307444448    21642.5000000000        4.6559600830
      133.3511790963    21635.5000000000        4.6555500031
      133.3716136477    21633.8007812500        4.6554298401
      133.3920481991    21638.5000000000        4.6556701660
      133.4124827504    21640.1992187500        4.6558699608
      133.4329173017    21643.9003906250        4.6560101509
      133.4533518530    21639.3007812500        4.6557998657
      133.4737863042    21652.0000000000        4.6574997902
      133.4942209553    21645.5000000000        4.6561398506
      133.5146555064    21634.4003906250        4.6553001404
      133.5350899576    21636.4003906250        4.6554298401
      133.5555246085    21640.1992187500        4.6557998657
      133.5759591595    21633.0000000000        4.6550998688
      133.5963936104    21642.3007812500        4.6558899879
      133.6168281613    21639.3007812500        4.6555600166
      133.6372628122    21645.4003906250        4.6559801102
      133.6576973629    21644.9003906250        4.6558899879
      133.6781318136    21645.0996093750        4.6559300423
      133.6985664644    21649.3007812500        4.6561598778
      133.7190010149    21647.5000000000        4.6561298370
      133.7394354655    21652.6992187500        4.6564002037
      133.7598700161    21644.8007812500        4.6559600830
      133.7803046665    21651.1992187500        4.6563000679
      133.8007391169    21650.8007812500        4.6561698914
      133.8211736673    21642.3007812500        4.6557002068
      133.8416082176    21646.0996093750        4.6560897827
      133.8620427679    21646.5000000000        4.6559000015
      133.8824773182    21641.5000000000        4.6555900574
      133.9029118684    21648.0000000000        4.6562199593
      133.9233464185    21652.3007812500        4.6563501358
      133.9437809685    21650.6992187500        4.6563601494
      133.9642155186    21657.0000000000        4.6565399170
      133.9846499685    21655.3007812500        4.6565799713
      134.0050846185    21648.1992187500        4.6560897827
      134.0255191684    21657.4003906250        4.6567001343
      134.0459536181    21645.5000000000        4.6559400558
      134.0663882680    21662.6992187500        4.6571998596
      134.0868228177    21648.1992187500        4.6562199593
      134.1072572674    21657.9003906250        4.6567401886
      134.1276918170    21646.9003906250        4.6560101509
      134.1481264666    21646.1992187500        4.6559801102
      134.1685610161    21647.4003906250        4.6564202309
      134.1889954656    21664.0996093750        4.6571397781
      134.2094301149    21650.5996093750        4.6562199593
      134.2298646644    21657.5000000000        4.6565999985
      134.2502991137    21640.8007812500        4.6556200981
      134.2707336629    21647.6992187500        4.6558899879
      134.2911683122    21649.3007812500        4.6560702324
      134.3116027613    21659.0000000000        4.6567001343
      134.3320373105    21653.8007812500        4.6562099457
      134.3524719595    21657.8007812500        4.6565999985
      134.3729064085    21656.3007812500        4.6564798355
      134.4137755064    21644.5996093750        4.6557898521
      134.4342100552    21654.9003906250        4.6564698219
      134.4546446040    21651.0996093750        4.6561398506
      134.4750791528    21641.9003906250        4.6556000710
      134.4955138014    21647.9003906250        4.6558799744
      134.5159482501    21648.5000000000        4.6559600830
      134.5363827986    21651.8007812500        4.6561899185
      134.5568172472    21643.4003906250        4.6556501389
      134.5772518956    21649.4003906250        4.6560001373
      134.5976864441    21648.6992187500        4.6559700966
      134.6181208925    21658.9003906250        4.6566400528
      134.6385554408    21648.0000000000        4.6558399200
      134.6589900890    21660.5996093750        4.6566801071
      134.6794246372    21660.5996093750        4.6567997932
      134.6998591854    21648.8007812500        4.6558699608
      134.7202937335    21654.0996093750        4.6563301086
      134.7407282816    21660.0996093750        4.6566100121
      134.7611627296    21665.0000000000        4.6569299698
      134.7815972774    21668.3007812500        4.6572098732
      134.8020319254    21691.0996093750        4.6595997810
      134.8224664733    21687.6992187500        4.6584901810
      134.8429009210    21671.9003906250        4.6574797630
      134.8633355687    21671.4003906250        4.6573200226
      134.8837701164    21672.5000000000        4.6575698853
      134.9042046640    21670.3007812500        4.6575098038
      134.9246391115    21680.1992187500        4.6579499245
      134.9450737590    21671.6992187500        4.6573400497
      134.9655083065    21679.3007812500        4.6578898430
      134.9859427539    21676.1992187500        4.6577200890
      135.0063774013    21681.3007812500        4.6579599380
      135.0268119485    21686.9003906250        4.6584901810
      135.0472463957    21690.8007812500        4.6587700844
      135.0676809428    21689.0000000000        4.6585397720
      135.0881155900    21678.5996093750        4.6577901840
      135.1085500370    21689.8007812500        4.6586799622
      135.1289845841    21692.5000000000        4.6588001251
      135.1494192310    21698.3007812500        4.6598501205
      135.1698537779    21694.4003906250        4.6589097977
      135.1902882247    21699.3007812500        4.6591801643
      135.2107227714    21701.6992187500        4.6594099998
      135.2311574182    21705.6992187500        4.6595301628
      135.2515918648    21706.6992187500        4.6596798897
      135.2720264115    21720.6992187500        4.6606397629
      135.2924608579    21721.5996093750        4.6607198715
      135.3128955045    21706.1992187500        4.6596899033
      135.3333300510    21718.5996093750        4.6605200768
      135.3537644973    21731.5000000000        4.6612501144
      135.3741991436    21730.5000000000        4.6612100601
      135.3946336899    21723.6992187500        4.6607398987
      135.4150682361    21718.0996093750        4.6603899002
      135.4355026822    21734.0996093750        4.6614599228
      135.4559373283    21729.5000000000        4.6611800194
      135.4763718743    21729.5996093750        4.6611499786
      135.4968063203    21731.9003906250        4.6613101959
      135.5172409662    21727.5000000000        4.6610598564
      135.5376755120    21736.9003906250        4.6616301537
      135.5581099579    21741.8007812500        4.6620202065
      135.5785445036    21732.5996093750        4.6613597870
      135.5989791493    21762.5000000000        4.6633901596
      135.6194135950    21770.9003906250        4.6638398170
      135.6398481405    21762.5996093750        4.6634101868
      135.6602827860    21762.5996093750        4.6633801460
      135.6807173314    21764.5996093750        4.6633801460
      135.7011517768    21759.1992187500        4.6630902290
      135.7215863221    21761.6992187500        4.6632800102
      135.7420209674    21768.0996093750        4.6635599136
      135.7624554126    21761.5996093750        4.6632599831
      135.7828899578    21763.9003906250        4.6632900238
      135.8033246028    21767.4003906250        4.6635398865
      135.8237590479    21795.4003906250        4.6704101562
      135.8441935928    21772.9003906250        4.6638998985
      135.8646281378    21770.5000000000        4.6637401581
      135.8850626826    21774.0000000000        4.6638498306
      135.9054972274    21760.8007812500        4.6631197929
      135.9259317721    21781.5996093750        4.6644401550
      135.9463662168    21789.4003906250        4.6650199890
      135.9668008614    21784.5996093750        4.6648101807
      135.9872354059    21781.9003906250        4.6645498276
      136.0076698504    21787.6992187500        4.6649999619
      136.0281044949    21795.5996093750        4.6654300690
      136.0485390392    21800.5996093750        4.6656999588
      136.0689734836    21793.3007812500        4.6652598381
      136.0894080278    21795.6992187500        4.6653800011
      136.1098426720    21799.0000000000        4.6655402184
      136.1302772161    21801.6992187500        4.6658301353
      136.1507116601    21796.8007812500        4.6655001640
      136.1711463041    21799.5000000000        4.6656198502
      136.1915808481    21799.0996093750        4.6656899452
      136.2120152920    21806.6992187500        4.6660900116
      136.2324498358    21806.5996093750        4.6660900116
      136.2528844796    21808.8007812500        4.6663799286
      136.2733189232    21810.4003906250        4.6663999557
      136.2937534669    21819.6992187500        4.6669697762
      136.3141881105    21815.1992187500        4.6666197777
      136.3346225539    21825.5000000000        4.6672902107
      136.3550570974    21821.0000000000        4.6669402122
      136.3754916407    21826.6992187500        4.6673998833
      136.3959261841    21828.6992187500        4.6675200462
      136.4163607274    21824.5000000000        4.6672301292
      136.4367952706    21830.9003906250        4.6677298546
      136.4572299136    21830.6992187500        4.6676101685
      136.4776643567    21827.3007812500        4.6674199104
      136.4980988997    21836.0996093750        4.6679000854
      136.5185334427    21856.1992187500        4.6692900658
      136.5389679855    21841.1992187500        4.6683502197
      136.5594025284    21838.9003906250        4.6681599617
      136.5798370711    21843.6992187500        4.6684598923
      136.6002716138    21841.0000000000        4.6682701111
      136.6207061564    21851.4003906250        4.6689000130
      136.6411406990    21849.5000000000        4.6687698364
      136.6615752414    21841.6992187500        4.6683301926
      136.6820097839    21849.5996093750        4.6688799858
      136.7024443263    21851.8007812500        4.6690001488
      136.7228788686    21847.5000000000        4.6686501503
      136.7433133108    21856.3007812500        4.6691699028
      136.7637479530    21863.5996093750        4.6697301865
      136.7841824951    21861.1992187500        4.6695299149
      136.8046169372    21863.6992187500        4.6697101593
      136.8250515791    21861.8007812500        4.6695399284
      136.8454861210    21877.1992187500        4.6705999374
      136.8659206629    21861.3007812500        4.6696100235
      136.8863551047    21864.0000000000        4.6697602272
      136.9067897464    21871.0996093750        4.6701498032
      136.9272242881    21876.3007812500        4.6704797745
      136.9476587296    21890.5996093750        4.6713600159
      136.9680933712    21882.0996093750        4.6710700989
      136.9885279127    21885.4003906250        4.6711301804
      137.0089623540    21886.9003906250        4.6712799072
      137.0293968953    21884.5996093750        4.6709899902
      137.0498315367    21879.6992187500        4.6706900597
      137.0702659778    21874.4003906250        4.6703600883
      137.0907005190    21874.3007812500        4.6703701019
      137.1111351600    21884.5000000000        4.6710100174
      137.1315696011    21883.0996093750        4.6709198952
      137.1520041419    21881.0996093750        4.6708102226
      137.1724386828    21890.5996093750        4.6713800430
      137.1928733237    21899.4003906250        4.6721301079
      137.2133077643    21884.4003906250        4.6709599495
      137.2337423050    21897.0000000000        4.6718602180
      137.2541767456    21890.8007812500        4.6714200974
      137.2746113861    21887.9003906250        4.6712398529
      137.2950459266    21896.5996093750        4.6717000008
      137.3154803670    21889.0996093750        4.6713700294
      137.3359150073    21894.9003906250        4.6716198921
      137.3563495476    21895.0000000000        4.6717200279
      137.3972185279    21895.0000000000        4.6717700958
      137.4176531680    21885.6992187500        4.6710901260
      137.4380877079    21890.9003906250        4.6714801788
      137.4585221479    21875.1992187500        4.6703600883
      137.4789567878    21878.9003906250        4.6706600189
      137.4993913275    21883.0996093750        4.6709799767
      137.5198257672    21893.9003906250        4.6717000008
      137.5402603069    21884.9003906250        4.6710400581
      137.5606949465    21878.1992187500        4.6705298424
      137.5811293860    21881.9003906250        4.6713500023
      137.6015639255    21886.6992187500        4.6711301804
      137.6219985648    21881.5000000000        4.6706700325
      137.6424331042    21886.3007812500        4.6712198257
      137.6628675434    21881.6992187500        4.6708297729
      137.6833020825    21874.5996093750        4.6702799797
      137.7037367216    21882.6992187500        4.6708297729
      137.7241711607    21881.3007812500        4.6707501411
      137.7446056997    21875.9003906250        4.6703801155
      137.7650403385    21884.8007812500        4.6708397865
      137.7854747773    21882.9003906250        4.6709198952
      137.8059093161    21873.1992187500        4.6701397896
      137.8263437548    21876.0000000000        4.6704001427
      137.8467783934    21882.5000000000        4.6707801819
      137.8672129319    21884.1992187500        4.6708397865
      137.8876474705    21900.5996093750        4.6718502045
      137.9080819089    21898.5996093750        4.6725702286
      137.9285165472    21895.5996093750        4.6716399193
      137.9489510854    21880.1992187500        4.6705198288
      137.9693855236    21880.5996093750        4.6705498695
      137.9898201618    21879.5996093750        4.6704201698
      138.0102546999    21879.5996093750        4.6705398560
      138.0306891378    21880.6992187500        4.6706299782
      138.0511236757    21875.0000000000        4.6702198982
      138.0715583135    21874.6992187500        4.6701397896
      138.0919928514    21877.0996093750        4.6703400612
      138.1124272891    21866.6992187500        4.6697301865
      138.1328619267    21875.1992187500        4.6701598167
      138.1532964642    21867.6992187500        4.6696901321
      138.1737309017    21871.6992187500        4.6701498032
      138.1941654392    21871.5000000000        4.6700000763
      138.2146000764    21873.5996093750        4.6700201035
      138.2350346137    21877.4003906250        4.6705198288
      138.2554690509    21876.0000000000        4.6701297760
      138.2759036881    21865.0996093750        4.6694898605
      138.2963382251    21863.8007812500        4.6694002151
      138.3167726620    21863.0996093750        4.6694002151
      138.3372071989    21862.3007812500        4.6692800522
      138.3576418358    21856.4003906250        4.6689400673
      138.3780763726    21864.5000000000        4.6693902016
      138.3985108093    21871.5996093750        4.6698298454
      138.4189454459    21876.1992187500        4.6701002121
      138.4393799824    21857.5000000000        4.6688499451
      138.4598144189    21865.0000000000        4.6696000099
      138.4802489553    21862.6992187500        4.6693100929
      138.5006835917    21865.0000000000        4.6693501472
      138.5211180279    21863.3007812500        4.6692500114
      138.5415525641    21854.4003906250        4.6687598228
      138.5619871002    21859.8007812500        4.6697001457
      138.5824216363    21858.0000000000        4.6689000130
      138.6028561721    21861.5996093750        4.6692099571
      138.6232907081    21859.5000000000        4.6689701080
      138.6437252439    21884.9003906250        4.6714901924
      138.6641597796    21867.8007812500        4.6700100899
      138.6845943152    21866.1992187500        4.6694698334
      138.7050287509    21868.3007812500        4.6696901321
      138.7254633864    21853.1992187500        4.6686100960
      138.7458979218    21864.5000000000        4.6692500114
      138.7663323572    21850.4003906250        4.6683897972
      138.7867669925    21860.9003906250        4.6691498756
      138.8072015277    21839.4003906250        4.6676797867
      138.8276359629    21851.9003906250        4.6685099602
      138.8480704979    21846.6992187500        4.6681399345
      138.8685051329    21840.5000000000        4.6676697731
      138.8889396678    21849.1992187500        4.6682400703
      138.9093741026    21845.6992187500        4.6680002213
      138.9298087374    21843.3007812500        4.6678700447
      138.9502432721    21828.0000000000        4.6669301987
      138.9706777067    21837.6992187500        4.6675901413
      138.9911122413    21828.6992187500        4.6668801308
      139.0115468758    21833.1992187500        4.6671400070
      139.0319813101    21832.4003906250        4.6672501564
      139.0524158445    21831.5996093750        4.6669402122
      139.0728504787    21829.1992187500        4.6669001579
      139.0932849128    21833.3007812500        4.6671199799
      139.1137194469    21813.4003906250        4.6658401489
      139.1341539809    21821.8007812500        4.6663599014
      139.1545885149    21811.0000000000        4.6656398773
      139.1750230487    21818.1992187500        4.6660599709
      139.1954575825    21810.3007812500        4.6656498909
      139.2158920162    21815.5996093750        4.6659197807
      139.2363266499    21807.3007812500        4.6654100418
      139.2567611834    21806.0996093750        4.6653099060
      139.2771956168    21809.8007812500        4.6655001640
      139.2976302503    21808.9003906250        4.6654200554
      139.3180647836    21813.8007812500        4.6658601761
      139.3384993169    21794.5996093750        4.6644601822
      139.3589337500    21800.0000000000        4.6648402214
      139.3793683831    21801.5000000000        4.6649498940
      139.3998029161    21796.8007812500        4.6645998955
      139.4202373490    21797.3007812500        4.6646499634
      139.4406719819    21794.5000000000        4.6644601822
      139.4611065147    21791.5000000000        4.6643199921
      139.4815409474    21790.0996093750        4.6641898155
      139.5019754800    21783.4003906250        4.6637001038
      139.5224101125    21781.5996093750        4.6635398865
      139.5428445450    21782.3007812500        4.6637201309
      139.5632790774    21774.3007812500        4.6630802155
      139.5837137097    21773.1992187500        4.6631698608
      139.6041481419    21766.9003906250        4.6625699997
      139.6245826740    21772.4003906250        4.6628999710
      139.6450172061    21771.0000000000        4.6629300117
      139.6654518382    21769.4003906250        4.6627597809
      139.6858862701    21769.0996093750        4.6626200676
      139.7063208019    21752.6992187500        4.6617197990
      139.7267553336    21752.9003906250        4.6609601974
      139.7471898653    21758.0996093750        4.6607599258
      139.7676243969    21762.0996093750        4.6622600555
      139.7880589284    21748.0996093750        4.6606202126
      139.8084934599    21751.8007812500        4.6615800858
      139.8289279912    21754.9003906250        4.6617999077
      139.8493625225    21753.6992187500        4.6617498398
      139.8697970537    21746.8007812500        4.6611700058
      139.8902315848    21753.5996093750        4.6636099815
      139.9106661158    21755.4003906250        4.6616902351
      139.9311006468    21746.8007812500        4.6612701416
      139.9515352776    21736.0000000000        4.6604299545
      139.9719697085    21732.6992187500        4.6601700783
      139.9924042392    21733.6992187500        4.6602401733
      140.0128386698    21741.1992187500        4.6607398987
      140.0332733003    21739.0996093750        4.6606698036
      140.0537078308    21721.0996093750        4.6594099998
      140.0741423612    21724.3007812500        4.6589498520
      140.0945768915    21741.0000000000        4.6607398987
      140.1150114218    21727.4003906250        4.6599102020
      140.1354459520    21722.8007812500        4.6588802338
      140.1558803820    21721.0996093750        4.6586999893
      140.1763150119    21717.1992187500        4.6578102112
      140.1967495418    21720.0996093750        4.6585898399
      140.2171839716    21720.9003906250        4.6588001251
      140.2376186015    21718.0996093750        4.6592302322
      140.2580531310    21716.4003906250        4.6578497887
      140.2784875606    21699.4003906250        4.6566600800
      140.2989220902    21711.5996093750        4.6574897766
      140.3193567195    21697.9003906250        4.6565999985
      140.3397911489    21712.3007812500        4.6575298309
      140.3806602073    21702.6992187500        4.6568198204
      140.4010948364    21707.5000000000        4.6572299004
      140.4215292654    21709.8007812500        4.6573600769
      140.4419637943    21717.5996093750        4.6579899788
      140.4623984232    21707.0996093750        4.6584701538
      140.4828328520    21698.6992187500        4.6566300392
      140.5032673806    21695.3007812500        4.6564598083
      140.5237018091    21689.5996093750        4.6559500694
      140.5441364377    21685.4003906250        4.6557297707
      140.5645709661    21675.0996093750        4.6550202370
      140.5850054944    21670.1992187500        4.6546697617
      140.6054400227    21676.0000000000        4.6550698280
      140.6258745508    21674.0000000000        4.6549000740
      140.6463090789    21671.0000000000        4.6548199654
      140.6667435068    21668.8007812500        4.6544599533
      140.6871781348    21667.0000000000        4.6543698311
      140.7076126626    21662.1992187500        4.6541099548
      140.7280470905    21650.4003906250        4.6533598900
      140.7484817181    21653.9003906250        4.6536598206
      140.7689162456    21658.1992187500        4.6538200378
      140.7893506731    21653.3007812500        4.6534700394
      140.8097852005    21651.5996093750        4.6534600258
      140.8302198279    21648.0996093750        4.6530399323
      140.8506543551    21651.4003906250        4.6533398628
      140.8710887822    21656.0000000000        4.6537499428
      140.8915233094    21654.6992187500        4.6535902023
      140.9119579364    21643.4003906250        4.6528301239
      140.9323923633    21650.5996093750        4.6532998085
      140.9528268901    21642.5000000000        4.6526799202
      140.9732615168    21638.1992187500        4.6524801254
      140.9936959434    21637.0000000000        4.6523699760
      141.0141304699    21647.9003906250        4.6530799866
      141.0345649965    21649.9003906250        4.6531600952
      141.0549995228    21654.6992187500        4.6535501480
      141.0754340491    21646.6992187500        4.6529698372
      141.0958685753    21639.9003906250        4.6525402069
      141.1163031015    21641.3007812500        4.6526098251
      141.1367376275    21646.0000000000        4.6529397964
      141.1571721535    21641.1992187500        4.6525897980
      141.1776065793    21635.3007812500        4.6522297859
      141.1980412052    21637.3007812500        4.6523299217
      141.2184757309    21644.0000000000        4.6528501511
      141.2389101565    21638.0000000000        4.6525201797
      141.2593447820    21653.9003906250        4.6535000801
      141.2797793074    21702.5000000000        4.6591200829
      141.3002137328    21677.8007812500        4.6549701691
      141.3206482581    21675.4003906250        4.6549000740
      141.3410828832    21667.0000000000        4.6542701721
      141.3615174084    21652.9003906250        4.6534700394
      141.3819518333    21659.8007812500        4.6538801193
      141.4023863582    21653.8007812500        4.6534600258
      141.4228209830    21644.5000000000        4.6529498100
      141.4432555078    21658.5000000000        4.6536898613
      141.4636899325    21656.5996093750        4.6534900665
      141.4841245570    21675.4003906250        4.6548900604
      141.5045590815    21670.5000000000        4.6545100212
      141.5249935059    21664.9003906250        4.6540598869
      141.5454280302    21665.8007812500        4.6541299820
      141.5658625544    21677.8007812500        4.6550598145
      141.5862971785    21668.0000000000        4.6542100906
      141.6067316025    21664.0000000000        4.6540198326
      141.6271662265    21659.4003906250        4.6538300514
      141.6476007504    21674.8007812500        4.6547198296
      141.6680351741    21676.0000000000        4.6548399925
      141.6884696978    21672.6992187500        4.6546001434
      141.7089043214    21665.1992187500        4.6540799141
      141.7293387449    21675.8007812500        4.6548500061
      141.7497732683    21681.1992187500        4.6552100182
      141.7702078916    21663.0000000000        4.6539602280
      141.7906423148    21686.1992187500        4.6554899216
      141.8110768380    21686.3007812500        4.6553997993
      141.8315113610    21668.1992187500        4.6542401314
      141.8519458840    21680.6992187500        4.6551299095
      141.8723804069    21688.1992187500        4.6555900574
      141.8928149296    21681.8007812500        4.6551899910
      141.9132495523    21689.0000000000        4.6555600166
      141.9336839749    21686.4003906250        4.6556200981
      141.9541184975    21687.5996093750        4.6556100845
      141.9745529199    21700.4003906250        4.6565299034
      141.9949875422    21758.0000000000        4.6617197990
      142.0154220645    21746.9003906250        4.6595101357
      142.0358564866    21723.5996093750        4.6579399109
      142.0562910087    21714.0996093750        4.6572299004
      142.0767256306    21714.1992187500        4.6573300362
      142.0971601525    21713.1992187500        4.6571898460
      142.1175945743    21712.6992187500        4.6572399139
      142.1380291961    21704.0996093750        4.6566500664
      142.1584637176    21706.0000000000        4.6568698883
      142.1788981391    21702.5000000000        4.6565599442
      142.1993326606    21741.6992187500        4.6592102051
      142.2197672819    21715.5000000000        4.6573600769
      142.2402017032    21716.3007812500        4.6574401855
      142.2606362243    21707.3007812500        4.6568098068
      142.2810708454    21714.0000000000        4.6572999954
      142.3015052663    21717.3007812500        4.6574897766
      142.3219397872    21724.8007812500        4.6578698158
      142.3423743080    21719.1992187500        4.6577000618
      142.3628089286    21717.0000000000        4.6576700211
      142.3832433492    21725.9003906250        4.6580801010
      142.4036778697    21717.8007812500        4.6575098038
      142.4241124902    21736.5000000000        4.6587300301
      142.4445469105    21720.0000000000        4.6577100754
      142.4649814307    21721.0996093750        4.6577000618
      142.4854158509    21728.0000000000        4.6582098007
      142.5058504709    21728.4003906250        4.6582298279
      142.5262849908    21723.5996093750        4.6579298973
      142.5467195107    21724.3007812500        4.6578698158
      142.5671539304    21725.4003906250        4.6579799652
      142.5875885501    21723.1992187500        4.6578497887
      142.6080230697    21721.3007812500        4.6577801704
      142.6284574892    21718.5996093750        4.6574702263
      142.6488921086    21717.0996093750        4.6575498581
      142.6693266279    21728.1992187500        4.6581401825
      142.6897610471    21738.0000000000        4.6589198112
      142.7101955662    21752.1992187500        4.6598901749
      142.7306301852    21743.8007812500        4.6591801643
      142.7510646041    21720.9003906250        4.6576700211
      142.7714991229    21726.0000000000        4.6578898430
      142.7919337417    21732.9003906250        4.6584200859
      142.8123681603    21757.1992187500        4.6600399017
      142.8328026788    21749.5996093750        4.6595602036
      142.8532371974    21735.1992187500        4.6585698128
      142.8736718156    21732.5000000000        4.6584200859
      142.8941062339    21738.5996093750        4.6595101357
      142.9145407521    21730.9003906250        4.6583700180
      142.9349753701    21729.5000000000        4.6581501961
      142.9554097881    21738.9003906250        4.6598701477
      142.9758443060    21730.3007812500        4.6593098640
      142.9962787237    21734.9003906250        4.6596498489
      143.0167133414    21733.9003906250        4.6595001221
      143.0371478590    21736.0996093750        4.6597499847
      143.0575823766    21731.6992187500        4.6594700813
      143.0780168939    21727.9003906250        4.6591300964
      143.0984514112    21743.9003906250        4.6601400375
      143.1188859284    21731.5996093750        4.6595702171
      143.1393204455    21728.8007812500        4.6592102051
      143.1597549625    21721.4003906250        4.6588201523
      143.1801894795    21727.4003906250        4.6592001915
      143.2006238963    21714.5000000000        4.6582798958
      143.2210584131    21709.1992187500        4.6579599380
      143.2414930296    21724.1992187500        4.6588897705
      143.2619275463    21718.1992187500        4.6575498581
      143.2823620627    21722.0996093750        4.6588201523
      143.3027965790    21727.4003906250        4.6590900421
      143.3232310952    21726.0996093750        4.6591000557
      143.3641000274    21726.3007812500        4.6585898399
      143.3845346434    21731.1992187500        4.6582999229
      143.4049691592    21728.5996093750        4.6588001251
      143.4254035750    21729.8007812500        4.6593599319
      143.4458381907    21735.8007812500        4.6596899033
      143.4662727062    21730.5996093750        4.6593499184
      143.4867071217    21736.1992187500        4.6590600014
      143.5071416370    21731.1992187500        4.6593298912
      143.5275762523    21774.0996093750        4.6622099876
      143.5480107674    21775.6992187500        4.6623201370
      143.5684451826    21753.0996093750        4.6609101295
      143.5888797975    21739.4003906250        4.6593599319
      143.6093143124    21741.4003906250        4.6600899696
      143.6297487272    21737.5000000000        4.6598300934
      143.6501832419    21733.8007812500        4.6595201492
      143.6706178564    21741.6992187500        4.6600198746
      143.6910522710    21735.5996093750        4.6598000526
      143.7114867853    21738.9003906250        4.6598501205
      143.7319212996    21738.9003906250        4.6598501205
      143.7523558138    21738.1992187500        4.6598601341
      143.7727903278    21743.4003906250        4.6601300240
      143.7932248419    21740.4003906250        4.6599698067
      143.8136593558    21744.0996093750        4.6602802277
      143.8340938695    21740.5996093750        4.6600399017
      143.8545283833    21739.3007812500        4.6598401070
      143.8749627968    21752.8007812500        4.6608901024
      143.8953974103    21749.9003906250        4.6606302261
      143.9158319237    21744.0996093750        4.6602997780
      143.9362663370    21784.0996093750        4.6630802155
      143.9567009502    21769.5996093750        4.6618800163
      143.9771354633    21758.5996093750        4.6613302231
      143.9975698762    21763.6992187500        4.6616001129
